time,ts_utc,ts_et,open,high,low,close
1773037500,2026-03-09 06:25:00+00:00,2026-03-09 02:25:00,24304.5,24316.75,24292.75,24294.25
1773037800,2026-03-09 06:30:00+00:00,2026-03-09 02:30:00,24294.75,24307.75,24280.5,24294.25
1773038100,2026-03-09 06:35:00+00:00,2026-03-09 02:35:00,24293.5,24293.5,24264.25,24265.0
1773038400,2026-03-09 06:40:00+00:00,2026-03-09 02:40:00,24265.25,24270.0,24253.5,24265.5
1773038700,2026-03-09 06:45:00+00:00,2026-03-09 02:45:00,24265.75,24266.25,24236.25,24240.75
1773039000,2026-03-09 06:50:00+00:00,2026-03-09 02:50:00,24241.75,24262.75,24226.75,24253.5
1773039300,2026-03-09 06:55:00+00:00,2026-03-09 02:55:00,24254.25,24270.0,24242.5,24245.25
1773039600,2026-03-09 07:00:00+00:00,2026-03-09 03:00:00,24245.0,24263.0,24225.5,24227.75
1773039900,2026-03-09 07:05:00+00:00,2026-03-09 03:05:00,24226.75,24278.25,24210.25,24253.5
1773040200,2026-03-09 07:10:00+00:00,2026-03-09 03:10:00,24254.5,24277.25,24245.0,24267.5
1773040500,2026-03-09 07:15:00+00:00,2026-03-09 03:15:00,24266.75,24289.5,24244.25,24262.0
1773040800,2026-03-09 07:20:00+00:00,2026-03-09 03:20:00,24262.75,24310.0,24262.0,24300.75
1773041100,2026-03-09 07:25:00+00:00,2026-03-09 03:25:00,24300.0,24314.25,24289.0,24298.75
1773041400,2026-03-09 07:30:00+00:00,2026-03-09 03:30:00,24299.75,24304.0,24263.75,24273.5
1773041700,2026-03-09 07:35:00+00:00,2026-03-09 03:35:00,24273.25,24301.25,24259.25,24284.5
1773042000,2026-03-09 07:40:00+00:00,2026-03-09 03:40:00,24285.5,24297.25,24278.75,24283.5
1773042300,2026-03-09 07:45:00+00:00,2026-03-09 03:45:00,24283.25,24290.0,24255.5,24277.0
1773042600,2026-03-09 07:50:00+00:00,2026-03-09 03:50:00,24277.75,24287.75,24259.5,24272.25
1773042900,2026-03-09 07:55:00+00:00,2026-03-09 03:55:00,24272.75,24295.25,24264.0,24277.5
1773043200,2026-03-09 08:00:00+00:00,2026-03-09 04:00:00,24278.0,24311.5,24248.75,24249.75
1773043500,2026-03-09 08:05:00+00:00,2026-03-09 04:05:00,24250.75,24299.0,24247.5,24295.5
1773043800,2026-03-09 08:10:00+00:00,2026-03-09 04:10:00,24294.5,24297.5,24251.0,24260.0
1773044100,2026-03-09 08:15:00+00:00,2026-03-09 04:15:00,24259.5,24272.0,24233.0,24254.25
1773044400,2026-03-09 08:20:00+00:00,2026-03-09 04:20:00,24254.25,24312.0,24245.5,24303.75
1773044700,2026-03-09 08:25:00+00:00,2026-03-09 04:25:00,24304.5,24315.75,24273.25,24276.75
1773045000,2026-03-09 08:30:00+00:00,2026-03-09 04:30:00,24277.0,24332.25,24275.5,24328.25
1773045300,2026-03-09 08:35:00+00:00,2026-03-09 04:35:00,24328.5,24337.75,24309.75,24315.5
1773045600,2026-03-09 08:40:00+00:00,2026-03-09 04:40:00,24316.25,24320.0,24278.5,24284.75
1773045900,2026-03-09 08:45:00+00:00,2026-03-09 04:45:00,24284.0,24314.25,24268.0,24302.25
1773046200,2026-03-09 08:50:00+00:00,2026-03-09 04:50:00,24302.0,24327.25,24297.75,24320.0
1773046500,2026-03-09 08:55:00+00:00,2026-03-09 04:55:00,24320.0,24325.0,24298.75,24313.5
1773046800,2026-03-09 09:00:00+00:00,2026-03-09 05:00:00,24313.75,24334.0,24297.75,24299.0
1773047100,2026-03-09 09:05:00+00:00,2026-03-09 05:05:00,24299.5,24320.25,24284.25,24313.0
1773047400,2026-03-09 09:10:00+00:00,2026-03-09 05:10:00,24313.75,24350.5,24291.25,24346.0
1773047700,2026-03-09 09:15:00+00:00,2026-03-09 05:15:00,24346.75,24389.0,24342.25,24382.25
1773048000,2026-03-09 09:20:00+00:00,2026-03-09 05:20:00,24381.5,24428.75,24380.5,24404.25
1773048300,2026-03-09 09:25:00+00:00,2026-03-09 05:25:00,24403.75,24422.25,24398.25,24410.0
1773048600,2026-03-09 09:30:00+00:00,2026-03-09 05:30:00,24409.0,24495.0,24380.0,24473.5
1773048900,2026-03-09 09:35:00+00:00,2026-03-09 05:35:00,24474.75,24494.5,24442.5,24464.5
1773049200,2026-03-09 09:40:00+00:00,2026-03-09 05:40:00,24465.5,24478.75,24447.25,24462.5
1773049500,2026-03-09 09:45:00+00:00,2026-03-09 05:45:00,24462.25,24483.75,24426.0,24440.25
1773049800,2026-03-09 09:50:00+00:00,2026-03-09 05:50:00,24440.0,24440.25,24393.25,24405.5
1773050100,2026-03-09 09:55:00+00:00,2026-03-09 05:55:00,24405.75,24431.0,24404.5,24420.0
1773050400,2026-03-09 10:00:00+00:00,2026-03-09 06:00:00,24420.25,24434.75,24377.0,24402.0
1773050700,2026-03-09 10:05:00+00:00,2026-03-09 06:05:00,24402.0,24415.0,24370.0,24391.25
1773051000,2026-03-09 10:10:00+00:00,2026-03-09 06:10:00,24392.0,24402.0,24368.75,24382.0
1773051300,2026-03-09 10:15:00+00:00,2026-03-09 06:15:00,24381.25,24416.0,24377.5,24394.0
1773051600,2026-03-09 10:20:00+00:00,2026-03-09 06:20:00,24393.0,24415.25,24382.5,24389.75
1773051900,2026-03-09 10:25:00+00:00,2026-03-09 06:25:00,24390.0,24410.75,24377.0,24379.25
1773052200,2026-03-09 10:30:00+00:00,2026-03-09 06:30:00,24379.0,24385.0,24358.75,24381.75
1773052500,2026-03-09 10:35:00+00:00,2026-03-09 06:35:00,24380.75,24417.75,24360.5,24394.25
1773052800,2026-03-09 10:40:00+00:00,2026-03-09 06:40:00,24394.75,24411.75,24376.25,24390.75
1773053100,2026-03-09 10:45:00+00:00,2026-03-09 06:45:00,24390.0,24401.5,24364.5,24370.5
1773053400,2026-03-09 10:50:00+00:00,2026-03-09 06:50:00,24370.0,24388.75,24344.75,24383.5
1773053700,2026-03-09 10:55:00+00:00,2026-03-09 06:55:00,24382.25,24389.75,24359.0,24370.75
1773054000,2026-03-09 11:00:00+00:00,2026-03-09 07:00:00,24372.0,24404.25,24366.75,24398.0
1773054300,2026-03-09 11:05:00+00:00,2026-03-09 07:05:00,24397.25,24413.25,24385.25,24392.75
1773054600,2026-03-09 11:10:00+00:00,2026-03-09 07:10:00,24393.25,24396.25,24372.5,24379.5
1773054900,2026-03-09 11:15:00+00:00,2026-03-09 07:15:00,24379.5,24381.5,24356.25,24363.25
1773055200,2026-03-09 11:20:00+00:00,2026-03-09 07:20:00,24363.75,24391.5,24350.0,24389.25
1773055500,2026-03-09 11:25:00+00:00,2026-03-09 07:25:00,24389.5,24392.5,24359.75,24360.75
1773055800,2026-03-09 11:30:00+00:00,2026-03-09 07:30:00,24360.75,24398.0,24354.25,24396.75
1773056100,2026-03-09 11:35:00+00:00,2026-03-09 07:35:00,24397.0,24423.5,24396.5,24407.0
1773056400,2026-03-09 11:40:00+00:00,2026-03-09 07:40:00,24406.0,24409.5,24380.0,24389.0
1773056700,2026-03-09 11:45:00+00:00,2026-03-09 07:45:00,24388.75,24412.75,24375.5,24376.25
1773057000,2026-03-09 11:50:00+00:00,2026-03-09 07:50:00,24376.25,24412.0,24374.5,24406.25
1773057300,2026-03-09 11:55:00+00:00,2026-03-09 07:55:00,24406.5,24408.0,24381.25,24384.0
1773057600,2026-03-09 12:00:00+00:00,2026-03-09 08:00:00,24384.25,24425.0,24378.5,24418.25
1773057900,2026-03-09 12:05:00+00:00,2026-03-09 08:05:00,24418.5,24435.75,24408.5,24411.75
1773058200,2026-03-09 12:10:00+00:00,2026-03-09 08:10:00,24411.75,24439.5,24400.25,24438.0
1773058500,2026-03-09 12:15:00+00:00,2026-03-09 08:15:00,24438.0,24446.75,24433.5,24443.25
1773058800,2026-03-09 12:20:00+00:00,2026-03-09 08:20:00,24443.25,24460.0,24439.75,24454.0
1773059100,2026-03-09 12:25:00+00:00,2026-03-09 08:25:00,24454.5,24457.0,24433.5,24452.5
1773059400,2026-03-09 12:30:00+00:00,2026-03-09 08:30:00,24451.75,24457.25,24400.5,24407.0
1773059700,2026-03-09 12:35:00+00:00,2026-03-09 08:35:00,24406.25,24412.0,24391.5,24392.25
1773060000,2026-03-09 12:40:00+00:00,2026-03-09 08:40:00,24393.0,24398.25,24363.5,24370.0
1773060300,2026-03-09 12:45:00+00:00,2026-03-09 08:45:00,24369.0,24380.75,24360.5,24362.25
1773060600,2026-03-09 12:50:00+00:00,2026-03-09 08:50:00,24362.5,24383.0,24348.75,24361.0
1773060900,2026-03-09 12:55:00+00:00,2026-03-09 08:55:00,24359.75,24380.75,24358.75,24379.5
1773061200,2026-03-09 13:00:00+00:00,2026-03-09 09:00:00,24380.0,24412.25,24376.25,24406.75
1773061500,2026-03-09 13:05:00+00:00,2026-03-09 09:05:00,24406.25,24412.25,24375.0,24393.0
1773061800,2026-03-09 13:10:00+00:00,2026-03-09 09:10:00,24393.5,24445.75,24390.75,24435.25
1773062100,2026-03-09 13:15:00+00:00,2026-03-09 09:15:00,24434.0,24441.75,24411.0,24414.75
1773062400,2026-03-09 13:20:00+00:00,2026-03-09 09:20:00,24414.75,24422.25,24403.0,24410.0
1773062700,2026-03-09 13:25:00+00:00,2026-03-09 09:25:00,24409.75,24434.0,24387.5,24433.0
1773063000,2026-03-09 13:30:00+00:00,2026-03-09 09:30:00,24432.5,24526.0,24420.0,24477.0
1773063300,2026-03-09 13:35:00+00:00,2026-03-09 09:35:00,24476.5,24493.5,24392.75,24400.0
1773063600,2026-03-09 13:40:00+00:00,2026-03-09 09:40:00,24398.75,24409.5,24354.75,24384.0
1773063900,2026-03-09 13:45:00+00:00,2026-03-09 09:45:00,24383.25,24420.0,24343.5,24361.5
1773064200,2026-03-09 13:50:00+00:00,2026-03-09 09:50:00,24362.5,24383.0,24320.0,24341.5
1773064500,2026-03-09 13:55:00+00:00,2026-03-09 09:55:00,24341.25,24413.0,24313.25,24371.25
1773064800,2026-03-09 14:00:00+00:00,2026-03-09 10:00:00,24371.25,24472.5,24352.0,24467.75
1773065100,2026-03-09 14:05:00+00:00,2026-03-09 10:05:00,24468.25,24476.0,24358.25,24386.0
1773065400,2026-03-09 14:10:00+00:00,2026-03-09 10:10:00,24385.25,24390.75,24323.5,24357.25
1773065700,2026-03-09 14:15:00+00:00,2026-03-09 10:15:00,24357.75,24409.0,24340.75,24393.5
1773066000,2026-03-09 14:20:00+00:00,2026-03-09 10:20:00,24393.5,24467.5,24353.5,24455.5
1773066300,2026-03-09 14:25:00+00:00,2026-03-09 10:25:00,24455.5,24469.75,24382.0,24401.75
1773066600,2026-03-09 14:30:00+00:00,2026-03-09 10:30:00,24401.0,24444.75,24398.25,24429.0
1773066900,2026-03-09 14:35:00+00:00,2026-03-09 10:35:00,24428.5,24507.0,24421.5,24483.5
1773067200,2026-03-09 14:40:00+00:00,2026-03-09 10:40:00,24482.75,24537.75,24464.25,24535.0
1773067500,2026-03-09 14:45:00+00:00,2026-03-09 10:45:00,24535.5,24574.75,24529.75,24569.75
1773067800,2026-03-09 14:50:00+00:00,2026-03-09 10:50:00,24569.5,24584.75,24547.0,24577.5
1773068100,2026-03-09 14:55:00+00:00,2026-03-09 10:55:00,24577.0,24577.75,24530.0,24550.25
1773068400,2026-03-09 15:00:00+00:00,2026-03-09 11:00:00,24550.0,24590.0,24549.5,24577.75
1773068700,2026-03-09 15:05:00+00:00,2026-03-09 11:05:00,24578.0,24598.0,24564.0,24572.25
1773069000,2026-03-09 15:10:00+00:00,2026-03-09 11:10:00,24572.5,24609.75,24567.5,24600.5
1773069300,2026-03-09 15:15:00+00:00,2026-03-09 11:15:00,24600.75,24624.5,24581.75,24604.0
1773069600,2026-03-09 15:20:00+00:00,2026-03-09 11:20:00,24603.75,24628.0,24593.25,24619.5
1773069900,2026-03-09 15:25:00+00:00,2026-03-09 11:25:00,24619.75,24649.75,24610.25,24642.75
1773070200,2026-03-09 15:30:00+00:00,2026-03-09 11:30:00,24643.0,24644.0,24601.0,24608.5
1773070500,2026-03-09 15:35:00+00:00,2026-03-09 11:35:00,24608.25,24617.0,24592.5,24603.5
1773070800,2026-03-09 15:40:00+00:00,2026-03-09 11:40:00,24603.5,24623.0,24593.0,24607.75
1773071100,2026-03-09 15:45:00+00:00,2026-03-09 11:45:00,24607.5,24642.0,24598.25,24628.0
1773071400,2026-03-09 15:50:00+00:00,2026-03-09 11:50:00,24628.5,24657.0,24615.75,24648.75
1773071700,2026-03-09 15:55:00+00:00,2026-03-09 11:55:00,24648.75,24658.5,24635.25,24641.5
1773072000,2026-03-09 16:00:00+00:00,2026-03-09 12:00:00,24642.75,24679.75,24630.0,24650.25
1773072300,2026-03-09 16:05:00+00:00,2026-03-09 12:05:00,24650.5,24674.5,24648.0,24662.5
1773072600,2026-03-09 16:10:00+00:00,2026-03-09 12:10:00,24662.25,24673.0,24643.75,24663.25
1773072900,2026-03-09 16:15:00+00:00,2026-03-09 12:15:00,24663.5,24672.5,24651.75,24664.5
1773073200,2026-03-09 16:20:00+00:00,2026-03-09 12:20:00,24664.75,24684.25,24634.0,24673.75
1773073500,2026-03-09 16:25:00+00:00,2026-03-09 12:25:00,24674.0,24728.25,24661.75,24690.75
1773073800,2026-03-09 16:30:00+00:00,2026-03-09 12:30:00,24691.0,24699.75,24653.5,24693.5
1773074100,2026-03-09 16:35:00+00:00,2026-03-09 12:35:00,24692.75,24720.0,24690.25,24710.0
1773074400,2026-03-09 16:40:00+00:00,2026-03-09 12:40:00,24709.75,24747.25,24709.5,24737.75
1773074700,2026-03-09 16:45:00+00:00,2026-03-09 12:45:00,24738.0,24750.0,24728.0,24735.75
1773075000,2026-03-09 16:50:00+00:00,2026-03-09 12:50:00,24736.25,24738.25,24713.25,24718.25
1773075300,2026-03-09 16:55:00+00:00,2026-03-09 12:55:00,24718.0,24735.75,24705.0,24709.0
1773075600,2026-03-09 17:00:00+00:00,2026-03-09 13:00:00,24709.25,24712.5,24676.25,24687.75
1773075900,2026-03-09 17:05:00+00:00,2026-03-09 13:05:00,24688.0,24694.0,24665.5,24685.75
1773076200,2026-03-09 17:10:00+00:00,2026-03-09 13:10:00,24686.5,24699.75,24672.25,24683.75
1773076500,2026-03-09 17:15:00+00:00,2026-03-09 13:15:00,24684.0,24688.5,24640.75,24645.0
1773076800,2026-03-09 17:20:00+00:00,2026-03-09 13:20:00,24644.75,24649.5,24616.0,24619.25
1773077100,2026-03-09 17:25:00+00:00,2026-03-09 13:25:00,24620.25,24624.5,24606.0,24612.75
1773077400,2026-03-09 17:30:00+00:00,2026-03-09 13:30:00,24612.5,24623.25,24600.75,24606.5
1773077700,2026-03-09 17:35:00+00:00,2026-03-09 13:35:00,24606.5,24617.75,24590.0,24596.25
1773078000,2026-03-09 17:40:00+00:00,2026-03-09 13:40:00,24595.75,24603.75,24575.5,24584.0
1773078300,2026-03-09 17:45:00+00:00,2026-03-09 13:45:00,24584.25,24620.25,24581.5,24600.25
1773078600,2026-03-09 17:50:00+00:00,2026-03-09 13:50:00,24600.5,24627.5,24592.25,24623.5
1773078900,2026-03-09 17:55:00+00:00,2026-03-09 13:55:00,24623.25,24630.75,24604.0,24610.75
1773079200,2026-03-09 18:00:00+00:00,2026-03-09 14:00:00,24611.75,24636.0,24608.75,24622.5
1773079500,2026-03-09 18:05:00+00:00,2026-03-09 14:05:00,24622.5,24647.75,24612.5,24617.0
1773079800,2026-03-09 18:10:00+00:00,2026-03-09 14:10:00,24617.5,24649.5,24613.25,24639.25
1773080100,2026-03-09 18:15:00+00:00,2026-03-09 14:15:00,24639.0,24663.5,24630.75,24660.75
1773080400,2026-03-09 18:20:00+00:00,2026-03-09 14:20:00,24660.75,24683.5,24629.5,24660.0
1773080700,2026-03-09 18:25:00+00:00,2026-03-09 14:25:00,24659.75,24662.5,24644.0,24650.5
1773081000,2026-03-09 18:30:00+00:00,2026-03-09 14:30:00,24650.0,24699.5,24647.5,24694.5
1773081300,2026-03-09 18:35:00+00:00,2026-03-09 14:35:00,24695.0,24702.0,24680.25,24688.25
1773081600,2026-03-09 18:40:00+00:00,2026-03-09 14:40:00,24688.5,24697.75,24676.0,24686.5
1773081900,2026-03-09 18:45:00+00:00,2026-03-09 14:45:00,24686.75,24708.25,24685.0,24694.25
1773082200,2026-03-09 18:50:00+00:00,2026-03-09 14:50:00,24694.5,24704.0,24683.75,24689.25
1773082500,2026-03-09 18:55:00+00:00,2026-03-09 14:55:00,24689.5,24690.0,24650.0,24655.75
1773082800,2026-03-09 19:00:00+00:00,2026-03-09 15:00:00,24656.0,24671.25,24644.0,24656.5
1773083100,2026-03-09 19:05:00+00:00,2026-03-09 15:05:00,24656.25,24664.5,24640.75,24661.0
1773083400,2026-03-09 19:10:00+00:00,2026-03-09 15:10:00,24661.75,24681.25,24659.75,24668.25
1773083700,2026-03-09 19:15:00+00:00,2026-03-09 15:15:00,24668.75,24799.0,24661.75,24793.5
1773084000,2026-03-09 19:20:00+00:00,2026-03-09 15:20:00,24793.5,24890.75,24774.25,24868.75
1773084300,2026-03-09 19:25:00+00:00,2026-03-09 15:25:00,24869.0,24960.0,24847.0,24953.0
1773084600,2026-03-09 19:30:00+00:00,2026-03-09 15:30:00,24953.5,24998.0,24894.25,24990.0
1773084900,2026-03-09 19:35:00+00:00,2026-03-09 15:35:00,24989.5,25055.0,24941.5,25044.0
1773085200,2026-03-09 19:40:00+00:00,2026-03-09 15:40:00,25044.25,25044.75,24931.0,24969.25
1773085500,2026-03-09 19:45:00+00:00,2026-03-09 15:45:00,24969.25,24995.75,24943.5,24975.5
1773085800,2026-03-09 19:50:00+00:00,2026-03-09 15:50:00,24975.0,24978.0,24937.75,24953.25
1773086100,2026-03-09 19:55:00+00:00,2026-03-09 15:55:00,24953.5,25018.25,24943.5,24992.0
